dependency_rate,capture_strength,rotation_interval,defense_active,defense_mode,seed,survived,collapsed,extinct,final_population,final_ai_generation,avg_validator_dependency,max_validator_dependency,yield_condition_met_count,yield_condition_blocked_count,capture_rate,final_avg_U_sys,final_avg_L_t
0.02,0.7,20,True,monitoring_only,1509021159,True,False,False,552,216,0.45000000000000007,0.5800000000000002,275,60,0.21818181818181817,7.65556974726177e+39,1.531115487184562e+38
0.02,0.7,20,True,monitoring_only,1585541586,True,False,False,486,191,0.45000000000000007,0.5800000000000002,280,90,0.32142857142857145,3.777450124534503e+35,7.55490784817216e+33
0.02,0.7,20,True,monitoring_only,1116515225,True,False,False,495,208,0.45000000000000007,0.5800000000000002,286,79,0.2762237762237762,2.7495696605264924e+38,5.499144855032257e+36
0.02,0.7,20,True,monitoring_only,1073798714,True,False,False,507,201,0.45000000000000007,0.5800000000000002,273,73,0.2673992673992674,1.9492493784003167e+37,3.89850268082977e+35
0.02,0.7,20,True,monitoring_only,500622947,True,False,False,564,194,0.45000000000000007,0.5800000000000002,273,80,0.29304029304029305,1.0387884712852942e+36,2.0775790311928227e+34
0.02,0.7,20,True,monitoring_only,1602951934,True,False,False,579,205,0.45000000000000007,0.5800000000000002,284,80,0.28169014084507044,9.31242400871184e+37,1.862486674058375e+36
0.02,0.7,20,True,monitoring_only,193893976,True,False,False,502,206,0.45000000000000007,0.5800000000000002,283,78,0.2756183745583039,1.3544862882161243e+38,2.708975303143167e+36
0.02,0.7,20,True,monitoring_only,279060968,True,False,False,474,207,0.45000000000000007,0.5800000000000002,282,76,0.2695035460992908,3.2793426213456534e+38,6.558691841731051e+36
0.02,0.7,20,True,monitoring_only,1992514285,True,False,False,493,201,0.45000000000000007,0.5800000000000002,280,80,0.2857142857142857,2.580464654824148e+37,5.16093450252001e+35
0.02,0.7,20,True,monitoring_only,123248594,True,False,False,529,197,0.45000000000000007,0.5800000000000002,271,75,0.2767527675276753,4.8152338702998484e+36,9.630477427109185e+34
0.02,0.7,20,True,monitoring_only,1572641871,True,False,False,445,188,0.45000000000000007,0.5800000000000002,254,67,0.2637795275590551,1.3367261314190966e+35,2.6734549545186043e+33
0.02,0.7,20,True,monitoring_only,1893639232,True,False,False,511,198,0.45000000000000007,0.5800000000000002,275,78,0.28363636363636363,9.263981728384942e+36,1.8527982088183467e+35
0.02,0.7,20,True,monitoring_only,1659441222,True,False,False,495,216,0.45000000000000007,0.5800000000000002,286,71,0.24825174825174826,7.482342121577467e+39,1.4964699313038595e+38
0.02,0.7,20,True,monitoring_only,1776557507,True,False,False,493,211,0.45000000000000007,0.5800000000000002,274,64,0.23357664233576642,1.259361952301795e+39,2.518726437560286e+37
0.02,0.7,20,True,both,1653139417,True,False,False,464,236,0.26999999999999996,0.38000000000000006,283,48,0.1696113074204947,2.154225520040571e+43,4.308455374645465e+41
0.02,0.7,20,True,monitoring_only,2019335444,True,False,False,494,197,0.45000000000000007,0.5800000000000002,282,86,0.3049645390070922,4.705413818540974e+36,9.41083710822618e+34
0.02,0.7,20,True,both,1686500728,True,False,False,522,217,0.26999999999999996,0.38000000000000006,272,56,0.20588235294117646,1.8402198724187676e+40,3.6804434479069206e+38
0.02,0.7,20,True,both,2041968268,True,False,False,553,237,0.26999999999999996,0.38000000000000006,288,52,0.18055555555555555,3.357638908963666e+43,6.715284568122168e+41
0.02,0.7,20,True,both,638086131,True,False,False,535,213,0.26999999999999996,0.38000000000000006,273,61,0.22344322344322345,2.251422867154758e+39,4.502850266222725e+37
0.02,0.7,20,True,both,216717909,True,False,False,530,227,0.26999999999999996,0.38000000000000006,266,40,0.15037593984962405,5.5880575651846056e+41,1.117612637002377e+40
0.02,0.7,20,True,both,402080610,True,False,False,506,239,0.26999999999999996,0.38000000000000006,285,47,0.1649122807017544,7.162494726495277e+43,1.4325003859718642e+42
0.02,0.7,20,True,both,1974210258,True,False,False,469,226,0.26999999999999996,0.38000000000000006,279,54,0.1935483870967742,6.705030409149574e+41,1.3410074307672912e+40
0.02,0.7,20,True,both,938546072,True,False,False,543,229,0.26999999999999996,0.38000000000000006,285,57,0.2,1.8542280416800527e+42,3.7084598134392307e+40
0.02,0.7,20,True,both,289884465,True,False,False,523,214,0.26999999999999996,0.38000000000000006,264,51,0.19318181818181818,3.9962853051496136e+39,7.992578647626805e+37
0.02,0.7,20,True,both,1279737776,True,False,False,441,210,0.26999999999999996,0.38000000000000006,255,46,0.1803921568627451,4.791856105684598e+38,9.583721856225386e+36
0.02,0.7,20,True,both,1440823100,True,False,False,512,241,0.26999999999999996,0.38000000000000006,287,47,0.16376306620209058,2.409570486772503e+44,4.81914582063903e+42
0.02,0.7,20,True,both,1781060260,True,False,False,478,232,0.26999999999999996,0.38000000000000006,289,58,0.20069204152249134,4.3376957684653516e+42,8.675400265281341e+40
0.02,0.7,20,True,both,1648964967,True,False,False,514,224,0.26999999999999996,0.38000000000000006,281,58,0.20640569395017794,2.0735649310704315e+41,4.1471340337689625e+39
0.02,0.7,20,True,both,1604189026,True,False,False,509,217,0.26999999999999996,0.38000000000000006,272,56,0.20588235294117646,1.3935429460641928e+40,2.787088693671464e+38
0.02,0.7,20,True,both,1155836886,True,False,False,464,218,0.26999999999999996,0.38000000000000006,279,62,0.2222222222222222,1.3169498444952018e+40,2.6339023378821174e+38
0.02,0.7,20,True,both,2021997327,True,False,False,492,226,0.26999999999999996,0.38000000000000006,281,56,0.199288256227758,3.781124542845114e+41,7.56225668863202e+39
0.02,0.7,20,True,both,1174410258,True,False,False,510,228,0.26999999999999996,0.38000000000000006,283,56,0.1978798586572438,9.91311727883614e+41,1.9826254490161707e+40
0.02,0.7,20,True,both,1441567741,True,False,False,470,232,0.26999999999999996,0.38000000000000006,270,39,0.14444444444444443,4.0720020996915466e+42,8.144012389479089e+40
0.02,0.7,20,True,both,1343561374,True,False,False,481,205,0.26999999999999996,0.38000000000000006,252,48,0.19047619047619047,6.898898532680955e+37,1.37978109434876e+36
0.02,0.7,20,True,both,1140610267,True,False,False,508,221,0.26999999999999996,0.38000000000000006,265,45,0.16981132075471697,9.21143732955619e+40,1.8422893188973072e+39
0.02,0.7,20,True,both,1352518366,True,False,False,483,225,0.26999999999999996,0.38000000000000006,278,54,0.19424460431654678,3.374238798812091e+41,6.748484382505731e+39
0.02,0.7,20,True,both,27752342,True,False,False,559,212,0.26999999999999996,0.38000000000000006,266,55,0.20676691729323307,1.7060356993355074e+39,3.412074828709468e+37
0.02,0.7,20,True,both,721230253,True,False,False,582,231,0.26999999999999996,0.38000000000000006,287,57,0.1986062717770035,3.1440220504941647e+42,6.288050416156297e+40
0.02,0.7,20,True,both,1814868224,True,False,False,533,247,0.26999999999999996,0.38000000000000006,292,46,0.15753424657534246,2.0391387882423756e+45,4.078281683823082e+43
0.02,0.7,20,True,both,1893923757,True,False,False,542,214,0.26999999999999996,0.38000000000000006,265,52,0.19622641509433963,3.5914537401552494e+39,7.182914704851712e+37
0.02,0.7,20,True,both,679964206,True,False,False,549,207,0.26999999999999996,0.38000000000000006,255,49,0.19215686274509805,1.7761388630415225e+38,3.552281300719774e+36
0.02,0.7,20,True,both,351798815,True,False,False,459,221,0.26999999999999996,0.38000000000000006,275,55,0.2,4.2553752584270074e+40,8.510759084505087e+38
0.02,0.7,20,True,both,1895401367,True,False,False,513,223,0.26999999999999996,0.38000000000000006,274,52,0.1897810218978102,1.1761486605922646e+41,2.3522996857549944e+39
0.02,0.7,20,True,both,469160256,True,False,False,541,219,0.26999999999999996,0.38000000000000006,273,55,0.20146520146520147,2.63143583324699e+40,5.262876955290075e+38
0.02,0.7,20,True,both,1306953862,True,False,False,483,225,0.26999999999999996,0.38000000000000006,277,53,0.19133574007220217,3.2637944165906086e+41,6.527595399649712e+39
0.02,0.7,20,True,both,49611319,True,False,False,519,226,0.26999999999999996,0.38000000000000006,282,57,0.20212765957446807,4.712419565873568e+41,9.424848611438103e+39
0.02,0.7,20,True,both,347524105,True,False,False,496,231,0.26999999999999996,0.38000000000000006,283,53,0.1872791519434629,4.3107502410220245e+42,8.621509152361069e+40
0.02,0.7,20,True,both,918286509,True,False,False,537,229,0.26999999999999996,0.38000000000000006,273,45,0.16483516483516483,1.2882463728815675e+42,2.5764953379235426e+40
0.02,0.7,20,True,both,1368367938,True,False,False,490,235,0.26999999999999996,0.38000000000000006,281,47,0.16725978647686832,1.4198897091554204e+43,2.8397822731540547e+41
0.02,0.7,20,True,both,35538191,True,False,False,502,227,0.26999999999999996,0.38000000000000006,277,51,0.18411552346570398,5.8563796863124974e+41,1.1712771144940872e+40
0.02,0.7,20,True,both,1660677749,True,False,False,487,227,0.26999999999999996,0.38000000000000006,274,48,0.17518248175182483,5.895668866618093e+41,1.179134958369119e+40
0.02,0.7,20,True,both,740895673,True,False,False,522,243,0.26999999999999996,0.38000000000000006,279,37,0.13261648745519714,4.716152307612352e+44,9.432314106837015e+42
0.02,0.7,20,True,both,1212871814,True,False,False,526,219,0.26999999999999996,0.38000000000000006,276,58,0.21014492753623187,2.4586244081205233e+40,4.9172537616482905e+38
0.02,0.7,20,True,both,1027533688,True,False,False,495,203,0.26999999999999996,0.38000000000000006,256,54,0.2109375,3.3446163559306466e+37,6.689239449108767e+35
0.02,0.7,20,True,both,882876059,True,False,False,529,228,0.26999999999999996,0.38000000000000006,284,57,0.2007042253521127,1.1445930953688865e+42,2.2891884929182753e+40
0.02,0.7,20,True,both,226513180,True,False,False,475,233,0.26999999999999996,0.38000000000000006,279,47,0.16845878136200718,8.197402548076402e+42,1.6394821583212882e+41
0.02,0.7,20,True,both,607260244,True,False,False,538,227,0.26999999999999996,0.38000000000000006,284,58,0.20422535211267606,7.042913380764069e+41,1.4085840924607442e+40
0.02,0.7,20,True,both,1015742048,True,False,False,572,204,0.26999999999999996,0.38000000000000006,254,51,0.20078740157480315,8.520831830717273e+37,1.7041680799848084e+36
0.02,0.7,20,True,both,2081771562,True,False,False,493,227,0.26999999999999996,0.38000000000000006,287,61,0.21254355400696864,8.831940532304709e+41,1.7663898834782766e+40
0.02,0.7,20,True,both,612433509,True,False,False,450,223,0.26999999999999996,0.38000000000000006,270,48,0.17777777777777778,1.1490368776452395e+41,2.2980760696602604e+39
0.02,0.7,20,True,both,1262977140,True,False,False,402,214,0.26999999999999996,0.38000000000000006,265,52,0.19622641509433963,2.861552306240222e+39,5.723110381879015e+37
0.02,0.7,20,True,both,25404793,True,False,False,491,238,0.26999999999999996,0.38000000000000006,275,38,0.13818181818181818,4.801873478291588e+43,9.603756608652864e+41
0.02,0.7,20,True,both,1162059283,True,False,False,506,216,0.26999999999999996,0.38000000000000006,271,56,0.2066420664206642,9.818770853367436e+39,1.963756145686896e+38
0.02,0.7,20,True,both,2097582536,True,False,False,517,218,0.26999999999999996,0.38000000000000006,269,52,0.19330855018587362,1.5267497004504481e+40,3.0535024739592756e+38
0.02,0.7,20,True,both,2055026538,True,False,False,412,211,0.26999999999999996,0.38000000000000006,264,54,0.20454545454545456,8.840021900073187e+38,1.7680061602831402e+37
0.02,0.7,50,True,rotation_only,492557489,True,False,False,451,147,0.8100000000000005,0.9800000000000005,282,136,0.48226950354609927,9.196513678127746e+27,1.839304587436369e+26
0.02,0.7,50,True,rotation_only,1962547109,True,False,False,505,143,0.8100000000000005,0.9800000000000005,271,129,0.47601476014760147,1.4553081714198363e+27,2.9106192694208337e+25
0.02,0.7,50,True,rotation_only,897182119,True,False,False,514,151,0.8100000000000005,0.9800000000000005,271,121,0.44649446494464945,5.287681659456459e+28,1.057537394919133e+27
0.02,0.7,50,True,rotation_only,1678289886,True,False,False,560,152,0.8100000000000005,0.9800000000000005,271,120,0.44280442804428044,7.109522015520764e+28,1.4219058333504722e+27
0.02,0.7,50,True,rotation_only,2081610062,True,False,False,492,140,0.8100000000000005,0.9800000000000005,274,135,0.4927007299270073,4.3840180887496766e+26,8.768044999457368e+24
0.02,0.7,50,True,rotation_only,1711929125,True,False,False,538,147,0.8100000000000005,0.9800000000000005,286,140,0.48951048951048953,1.0402596653094769e+28,2.0805214227486044e+26
0.02,0.7,50,True,rotation_only,174941792,True,False,False,498,142,0.8100000000000005,0.9800000000000005,281,140,0.498220640569395,1.322235926386222e+27,2.644474513206969e+25
0.02,0.7,50,True,rotation_only,1660839890,True,False,False,520,161,0.8100000000000005,0.9800000000000005,290,130,0.4482758620689655,2.955973165214866e+30,5.911952282737163e+28
0.02,0.7,50,True,rotation_only,348703770,True,False,False,549,136,0.8100000000000005,0.9800000000000005,261,126,0.4827586206896552,1.0263630946895533e+26,2.0527282525505203e+24
0.02,0.7,50,True,rotation_only,1377784148,True,False,False,499,142,0.8100000000000005,0.9800000000000005,283,142,0.5017667844522968,1.3681243308483744e+27,2.736251416685106e+25
0.02,0.7,50,True,rotation_only,1401203138,True,False,False,522,150,0.8100000000000005,0.9800000000000005,284,135,0.4753521126760563,2.961516414334084e+28,5.9230387863394556e+26
0.02,0.7,50,True,rotation_only,1554639588,True,False,False,518,151,0.8100000000000005,0.9800000000000005,267,117,0.43820224719101125,3.949223579668909e+28,7.898455113232863e+26
0.02,0.7,50,True,rotation_only,305758112,True,False,False,469,149,0.8100000000000005,0.9800000000000005,283,135,0.47703180212014135,1.7832516657221499e+28,3.5665069230057035e+26
0.02,0.7,50,True,rotation_only,1279614700,True,False,False,419,146,0.8100000000000005,0.9800000000000005,275,130,0.4727272727272727,5.734541336359273e+27,1.146909421659465e+26
0.02,0.7,50,True,rotation_only,2058926749,True,False,False,516,123,0.8100000000000005,0.9800000000000005,246,124,0.5040650406504065,6.043184704516785e+23,1.2086381555318266e+22
0.02,0.7,50,True,rotation_only,374718910,True,False,False,508,158,0.8100000000000005,0.9800000000000005,284,127,0.4471830985915493,7.556501215033615e+29,1.5113017626768139e+28
0.02,0.7,50,True,rotation_only,410669162,True,False,False,482,137,0.8100000000000005,0.9800000000000005,284,148,0.5211267605633803,1.23309720941028e+26,2.4661968989084e+24
0.02,0.7,50,True,rotation_only,276910004,True,False,False,530,146,0.8100000000000005,0.9800000000000005,267,122,0.45692883895131087,7.396560257349657e+27,1.4793135388434455e+26
0.02,0.7,50,True,rotation_only,2060899545,True,False,False,493,143,0.8100000000000005,0.9800000000000005,271,129,0.47601476014760147,1.9845319866731337e+27,3.969067968429713e+25
0.02,0.7,50,True,rotation_only,1685783742,True,False,False,564,138,0.8100000000000005,0.9800000000000005,269,132,0.49070631970260226,2.4176895991377666e+26,4.835384059472502e+24
0.02,0.7,50,True,rotation_only,2005741343,True,False,False,483,144,0.8100000000000005,0.9800000000000005,276,133,0.48188405797101447,3.000687285157241e+27,6.001380608153283e+25
0.02,0.7,50,True,rotation_only,1631676362,True,False,False,580,143,0.8100000000000005,0.9800000000000005,278,136,0.4892086330935252,2.1182556429938413e+27,4.236515543175358e+25
0.02,0.7,50,True,rotation_only,906322422,True,False,False,423,140,0.8100000000000005,0.9800000000000005,273,134,0.4908424908424908,5.05082364311388e+26,1.0101657458986455e+25
0.02,0.7,50,True,rotation_only,931681671,True,False,False,461,146,0.8100000000000005,0.9800000000000005,260,115,0.4423076923076923,4.8787161879976e+27,9.757442192791899e+25
0.02,0.7,50,True,rotation_only,1737183882,True,False,False,481,133,0.8100000000000005,0.9800000000000005,237,105,0.4430379746835443,1.6077377749489177e+25,3.215478785867063e+23
0.02,0.7,50,True,rotation_only,26774048,True,False,False,518,147,0.8100000000000005,0.9800000000000005,281,135,0.4804270462633452,9.706218256967529e+27,1.941245603225618e+26
0.02,0.7,50,True,rotation_only,1677238044,True,False,False,492,146,0.8100000000000005,0.9800000000000005,277,132,0.47653429602888087,4.135923469597159e+27,8.271855254804342e+25
0.02,0.7,50,True,rotation_only,840163729,True,False,False,408,154,0.8100000000000005,0.9800000000000005,280,127,0.45357142857142857,1.4349640531783578e+29,2.8699309953735885e+27
0.02,0.7,50,True,rotation_only,228585156,True,False,False,510,154,0.8100000000000005,0.9800000000000005,281,128,0.4555160142348754,1.8383083646146906e+29,3.6766204254332354e+27
