frontier_floor,reproduction_rate,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,avg_transition_cost,yield_condition_met_count
0.01,0.066,37,True,False,False,257,12,7.4685831738400825,0.08810197361068851,7.2790336357641445,11
0.01,0.066,35,False,True,False,114,12,0.0,0.0,7.227999950511153,11
0.01,0.066,36,True,False,False,217,12,6.498198783941331,0.07597125152908368,7.3037587388784475,11
0.01,0.066,43,False,True,False,157,12,0.0,0.0,7.197227063553144,11
0.01,0.066,38,True,False,False,199,12,5.736683503494072,0.06645159086879976,7.265085524187009,11
0.01,0.066,39,True,False,False,354,12,10.45250787990997,0.12540385279614355,7.208032525062789,11
0.01,0.066,40,False,True,False,223,12,0.0,0.0,7.139299770787992,11
0.01,0.066,42,True,False,False,326,12,9.59896933255061,0.11473381425439219,7.170412702862887,11
0.01,0.066,41,True,False,False,320,12,9.228904804575153,0.11010765787212576,7.2346594871874546,11
0.01,0.066,44,True,False,False,351,12,10.491608233036297,0.12589264411943818,7.243363670445539,11
0.01,0.066,45,True,False,False,349,12,10.076890314000766,0.12070827830134023,7.2620644578964,11
0.01,0.066,49,True,False,False,255,12,7.783668603313163,0.09204083930980139,7.351463763128789,11
0.01,0.066,47,True,False,False,376,12,11.257618259618813,0.1354684934954114,7.249560790861457,11
0.01,0.066,46,True,False,False,409,12,12.019284327490057,0.14499003936549187,7.332466218084854,11
0.01,0.066,48,False,True,False,225,12,0.0,0.0,7.2512165340788854,11
0.01,0.068,0,True,False,False,463,12,13.440249235113978,0.16275344372931083,7.256480005228573,11
0.01,0.068,3,True,False,False,263,12,8.401637945417571,0.09976604015264429,7.2360417625067806,11
0.01,0.068,1,True,False,False,482,12,14.378194816801884,0.1744786500158353,7.294755068034139,11
0.01,0.068,5,True,False,False,401,12,11.950657432573253,0.14413213826830387,7.198121524923323,11
0.01,0.068,2,True,False,False,494,12,14.699435798473257,0.17849446597797458,7.297678547737082,11
0.01,0.068,4,True,False,False,412,12,11.7034061589508,0.14104126367451233,7.247427943018253,11
0.01,0.068,6,True,False,False,403,12,12.405333366500887,0.14981601730082986,7.263117642509012,11
0.01,0.068,14,True,False,False,391,12,11.154847816337583,0.1341837658151964,7.21496386469265,11
0.01,0.068,7,True,False,False,278,12,8.202534240279883,0.09727705568889704,7.2641046132799545,11
0.01,0.068,9,True,False,False,308,12,9.717201505426523,0.11621182811291826,7.246373938513032,11
0.01,0.068,8,True,False,False,484,12,14.40663517785672,0.174834181485511,7.201480903009851,11
0.01,0.068,10,True,False,False,423,12,12.744832825815111,0.15406008131989232,7.289076149852831,11
0.01,0.068,11,True,False,False,376,12,11.365788879633318,0.1368207285440956,7.305410570652284,11
0.01,0.068,12,True,False,False,542,12,15.965984088994759,0.19432751668368237,7.261004529217311,11
0.01,0.068,13,True,False,False,550,12,16.264978044323463,0.19806522378202202,7.287956277690976,11
0.01,0.068,15,True,False,False,427,12,12.38569439359584,0.14957051151976614,7.258773236051987,11
0.01,0.068,16,True,False,False,401,12,12.412026617899667,0.14989968909443846,7.2507353464921565,11
0.01,0.068,17,True,False,False,377,12,11.107913613582802,0.1335970439932054,7.346277880278271,11
0.01,0.068,22,True,False,False,499,12,14.38441385178688,0.1745563938363674,7.341160074225314,11
0.01,0.068,19,True,False,False,420,12,11.876707303471095,0.143207691752774,7.324866472023318,11
0.01,0.068,18,True,False,False,317,12,9.064043300412173,0.10804673331060097,7.253060582727746,11
0.01,0.068,20,True,False,False,517,12,15.488130150954063,0.18835389086516832,7.294396652943096,11
0.01,0.068,21,True,False,False,411,12,12.722067353011075,0.15377549141638963,7.217512134410486,11
0.01,0.068,26,True,False,False,353,12,10.595949872919299,0.1271970133398558,7.321128710749012,11
0.01,0.068,27,True,False,False,322,12,9.889906229350668,0.11837080047665591,7.258248877598066,11
0.01,0.068,23,True,False,False,379,12,11.15480153825358,0.13418318747023922,7.305887993057412,11
0.01,0.068,24,True,False,False,459,12,13.445834498155772,0.16282326483688148,7.270880914236255,11
0.01,0.068,25,True,False,False,486,12,14.4598990485597,0.17550003020411556,7.215861381409281,11
0.01,0.068,28,True,False,False,480,12,14.587364233492764,0.17709346544746385,7.247702536803158,11
0.01,0.068,32,True,False,False,474,12,13.70225935091348,0.16602881787832335,7.282140696875075,11
0.01,0.068,29,True,False,False,665,12,19.122802901712877,0.23379073571000036,7.300177981499952,11
0.01,0.068,30,True,False,False,558,12,16.71469759297735,0.20368714325545773,7.24009009312848,11
0.01,0.068,31,True,False,False,642,12,18.490456913874667,0.2258858132352919,7.332663772574195,11
0.01,0.068,33,True,False,False,275,12,8.550197858356492,0.10162317944041337,7.223882013880173,11
0.01,0.068,34,True,False,False,300,12,9.013245117637862,0.10741170796607302,7.284995824670241,11
0.01,0.068,36,True,False,False,327,12,9.740322440362103,0.11650086166061284,7.210351373311161,11
0.01,0.068,35,True,False,False,239,12,7.280367613869783,0.08574910120057001,7.3152941939215275,11
0.01,0.068,37,True,False,False,352,12,10.242321365849426,0.12277632272409866,7.148828852641283,11
0.01,0.068,38,True,False,False,322,12,9.683419463710601,0.11578952067215553,7.2830691448154825,11
0.01,0.068,39,True,False,False,457,12,13.43202624657896,0.1626506485801807,7.256407773001546,11
0.01,0.068,40,True,False,False,527,12,14.835105319900425,0.1801904631465642,7.313796159378309,11
0.01,0.068,41,True,False,False,541,12,16.05787400762681,0.19547622753611496,7.228184531298988,11
0.01,0.068,42,True,False,False,468,12,13.51842650161151,0.16373073348434403,7.223147940557783,11
0.01,0.068,43,True,False,False,364,12,10.962055598947725,0.1317736809497941,7.2694998841772955,11
0.01,0.068,44,True,False,False,237,12,7.115333817543362,0.0836860227757128,7.276337468133297,11
0.01,0.068,45,True,False,False,644,12,18.547767433461964,0.22660224884218358,7.363202744140731,11
0.01,0.068,46,True,False,False,358,12,10.729995814003015,0.1288727142485008,7.248762334250355,11
0.01,0.068,48,True,False,False,240,12,7.082234464092247,0.08327224955316384,7.2764111550336095,11
0.01,0.068,47,True,False,False,364,12,10.962055598947725,0.1317736809497941,7.2694998841772955,11
0.01,0.068,49,True,False,False,446,12,13.816665565387058,0.16745900358452673,7.286719455411134,11
0.01,0.07,2,True,False,False,596,12,17.21394961322451,0.20992826537302278,7.277812278013816,11
0.01,0.07,1,True,False,False,736,12,22.09665632875148,0.2709667144357906,7.304446906733503,11
0.01,0.07,3,True,False,False,621,12,18.128556353925863,0.2213617140982548,7.247777715813407,11
0.01,0.07,5,True,False,False,419,12,12.313308602098115,0.14866562070016442,7.269620699102004,11
0.01,0.07,0,True,False,False,504,12,15.074331274631115,0.1831810137748818,7.197002083118794,11
0.01,0.07,4,True,False,False,534,12,16.055117345805037,0.1954417667143984,7.244601020143229,11
0.01,0.07,6,True,False,False,749,12,21.930010489551673,0.26888348386152794,7.2731238890675165,11
0.01,0.07,8,True,False,False,590,12,16.883784282406662,0.20580088674751384,7.209389954394445,11
0.01,0.07,7,True,False,False,821,12,22.84278965441595,0.28029408621689267,7.2277839587537,11
0.01,0.07,11,True,False,False,676,12,19.27017784156017,0.23563306172527732,7.191335298790593,11
0.01,0.07,9,True,False,False,663,12,19.25629969253162,0.23545957175324989,7.230041225741152,11
0.01,0.07,12,True,False,False,498,12,14.431108461747005,0.17514012060221373,7.351821593067668,11
0.01,0.07,15,True,False,False,661,12,19.643024688727614,0.24029399979637592,7.328427868016817,11
0.01,0.07,10,True,False,False,558,12,17.303099147292578,0.2110427188228467,7.406117474535183,11
0.01,0.07,13,True,False,False,616,12,18.565192888080635,0.22682008346525384,7.268786065998391,11
0.01,0.07,14,True,False,False,496,12,15.307622765858255,0.18609737785867175,7.216314943320698,11
0.01,0.07,16,True,False,False,837,12,24.34708683635399,0.29909922293971414,7.35415786661829,11
0.01,0.07,17,True,False,False,447,12,12.887726279841107,0.15584638448907345,7.214827917619823,11
0.01,0.07,18,True,False,False,574,12,17.024895425799038,0.20756490937842847,7.120543958462047,11
0.01,0.07,23,True,False,False,735,12,21.55782870710233,0.26423085995364626,7.2059963920696255,11
0.01,0.07,19,True,False,False,599,12,18.31761989454146,0.2237251871017632,7.267315490182852,11
0.01,0.07,20,True,False,False,674,12,19.462892257012378,0.23804217413493872,7.293099892590465,11
0.01,0.07,26,True,False,False,776,12,23.505637110329396,0.28858030589775097,7.223378860306011,11
0.01,0.07,21,True,False,False,583,12,16.876324726438078,0.20570763515628704,7.234672748097197,11
0.01,0.07,22,True,False,False,602,12,17.652668879908514,0.21541267086628307,7.342587105732364,11
0.01,0.07,24,True,False,False,420,12,13.078804598298925,0.15823504419099138,7.203864378892095,11
0.01,0.07,25,True,False,False,662,12,18.738767307115914,0.22898992783544925,7.330172996604257,11
0.01,0.07,27,True,False,False,705,12,20.211100681262582,0.24739548661099114,7.278166902520692,11
0.01,0.07,33,True,False,False,778,12,22.451270774931082,0.27539973023754133,7.292345485285188,11
0.01,0.07,28,True,False,False,593,12,17.463519643452166,0.21304812662456035,7.326644379701865,11
0.01,0.07,34,True,False,False,469,12,13.958434128260743,0.1692312448067379,7.217167397898748,11
0.01,0.07,29,True,False,False,699,12,20.38444344354213,0.24956243492235392,7.309255342582404,11
0.01,0.07,30,True,False,False,550,12,16.194664581889125,0.197186239022771,7.287104638820539,11
0.01,0.07,31,True,False,False,590,12,16.910896527514797,0.20613981534570858,7.265928694787455,11
0.01,0.07,32,True,False,False,652,12,19.1971393279344,0.23472001125478256,7.321525057072376,11
0.01,0.07,35,True,False,False,497,12,14.64663296790641,0.17783438083387057,7.227919590864035,11
0.01,0.07,37,True,False,False,601,12,17.49842833617319,0.21348451828429202,7.172465015063065,11
0.01,0.07,36,True,False,False,649,12,18.647004562278493,0.22784280679814728,7.308694486006198,11
0.01,0.07,41,True,False,False,664,12,19.12102209504071,0.23376847394931613,7.259482083935729,11
0.01,0.07,39,True,False,False,631,12,18.688108776018755,0.22835664825944352,7.352910897287553,11
0.01,0.07,38,True,False,False,732,12,21.119694737812946,0.25875377110234077,7.251987191903857,11
0.01,0.07,43,True,False,False,453,12,12.996084830056626,0.15720096891821764,7.304359632168459,11
0.01,0.07,40,True,False,False,622,12,18.479233800814647,0.22574551363699497,7.250851244350397,11
0.01,0.07,45,True,False,False,623,12,18.172674037416748,0.22191322688171305,7.225253521408355,11
0.01,0.07,44,True,False,False,482,12,14.403528566352382,0.17479534594804202,7.237055087980439,11
0.01,0.07,42,True,False,False,557,12,16.09260018278473,0.19591033747361145,7.205741608728377,11
0.01,0.07,46,True,False,False,564,12,17.083262981059697,0.2082945588993988,7.234288984633643,11
0.01,0.07,47,True,False,False,451,12,13.830263800892322,0.16762899447028803,7.391936364545397,11
0.01,0.07,48,True,False,False,868,12,25.531089047913937,0.31390036967648777,7.2212017538941975,11
0.01,0.075,4,True,False,False,1276,12,29.24738432750889,0.3603575730944807,7.2286759040209745,11
0.01,0.075,0,True,False,False,1241,12,29.055587867167226,0.35795993604423976,7.2953156781636395,11
0.01,0.07,49,True,False,False,496,12,14.958719541439658,0.18173575780471113,7.204838146484336,11
0.01,0.075,1,True,False,False,1331,12,29.054059081366244,0.35794082474469036,7.2368038463349365,11
0.01,0.075,2,True,False,False,1154,12,29.09783162343586,0.3584880229325097,7.345044042661425,11
0.01,0.075,3,True,False,False,1192,12,29.46078589284334,0.3630252944495148,7.341402066638799,11
0.01,0.075,5,True,False,False,1287,12,29.418115037906595,0.3624918683643378,7.212616741961923,11
0.01,0.075,6,True,False,False,997,12,28.39862172243026,0.34974723842466965,7.414579205568848,11
0.01,0.075,8,True,False,False,1219,12,29.330846363429504,0.3614009274109448,7.229993611101721,11
0.01,0.075,7,True,False,False,1292,12,29.309314434567888,0.36113175804530756,7.323795595771086,11
0.01,0.075,9,True,False,False,1187,12,29.325484781023313,0.36133390261998705,7.2423020976775465,11
0.01,0.075,11,True,False,False,952,12,28.03337977426164,0.3451813689433019,7.190379233027496,11
0.01,0.075,12,True,False,False,1291,12,29.765550017618978,0.3668351340209375,7.368288801358869,11
0.01,0.075,13,True,False,False,1066,12,29.336950422725664,0.361477233997842,7.300755205328361,11
0.01,0.075,10,True,False,False,1186,12,28.96392194958013,0.3568140254729478,7.366092269199155,11
0.01,0.075,16,True,False,False,1326,12,29.24772858361061,0.36036187665588887,7.300302691097277,11
0.01,0.075,14,True,False,False,1392,12,29.139834802123243,0.35901310231586636,7.2640464950134,11
0.01,0.075,15,True,False,False,1189,12,29.261592458205833,0.360535188265363,7.276241140426826,11
0.01,0.075,17,True,False,False,1255,12,29.347748401987268,0.3616122189201746,7.242576134348157,11
0.01,0.075,18,True,False,False,1221,12,29.020979057076676,0.35752729329653227,7.2289438314382775,11
0.01,0.075,19,True,False,False,1220,12,29.248075710626544,0.3603662160897685,7.276481538501704,11
0.01,0.075,24,True,False,False,1076,12,29.25026343829312,0.36039356476334317,7.303505634495849,11
0.01,0.075,20,True,False,False,1195,12,29.336115952903736,0.36146680231141215,7.32799803010957,11
0.01,0.075,22,True,False,False,1299,12,29.29103339152777,0.360903227633032,7.294680915153933,11
0.01,0.075,23,True,False,False,1260,12,29.627547047579128,0.36510996640663596,7.287551635471141,11
0.01,0.075,21,True,False,False,1261,12,29.200335714874353,0.35976942092971487,7.286345823892803,11
0.01,0.075,26,True,False,False,1281,12,29.30436198275193,0.3610698476470785,7.368033164186601,11
0.01,0.075,25,True,False,False,1259,12,29.29261732545974,0.3609230283633353,7.30331108592184,11
0.01,0.075,28,True,False,False,1234,12,29.44084300978441,0.3627759895225964,7.275461062508637,11
0.01,0.075,27,True,False,False,1283,12,29.125671415832688,0.358836046672128,7.208940443090116,11
0.01,0.075,31,True,False,False,1409,12,29.240092721107818,0.3602664210696348,7.279941817232555,11
0.01,0.075,32,True,False,False,1089,12,29.104277601347633,0.35856860380733535,7.3017254559363876,11
0.01,0.075,29,True,False,False,1390,12,29.226019319817084,0.3600904902837957,7.282117865929355,11
0.01,0.075,30,True,False,False,1100,12,29.19734524550993,0.3597320373445904,7.294473683400902,11
0.01,0.075,36,True,False,False,1380,12,29.517439529656436,0.3637335183522042,7.270594599512324,11
0.01,0.075,33,True,False,False,1046,12,29.10741564118306,0.3586078324113089,7.257491276208916,11
0.01,0.075,34,True,False,False,1079,12,29.171198707718663,0.3594051809081858,7.2878646707378145,11
0.01,0.075,35,True,False,False,1112,12,29.14123596180358,0.35903061828753,7.304595288010823,11
0.01,0.075,37,True,False,False,1156,12,29.07004483045327,0.3581406618468269,7.291146253516788,11
0.01,0.075,39,True,False,False,1160,12,29.31256255707284,0.36117236266201375,7.228606355862771,11
0.01,0.075,38,True,False,False,1215,12,29.118526277802726,0.3587467256911022,7.359108151365254,11
0.01,0.075,40,True,False,False,1353,12,29.170412118413815,0.35939534776919024,7.329714071946079,11
0.01,0.075,41,True,False,False,1300,12,29.478644904082238,0.363248548920415,7.192675648907204,11
0.01,0.075,44,True,False,False,1086,12,29.53155964672005,0.3639100333170939,7.347445218161684,11
0.01,0.075,42,True,False,False,1173,12,29.091494889776307,0.35840880781668283,7.201648768683546,11
0.01,0.075,47,True,False,False,1205,12,29.15386129439859,0.3591884468445105,7.20596238698988,11
0.01,0.075,43,True,False,False,1093,12,29.601340953542756,0.3647823656083903,7.284678551521183,11
0.01,0.075,48,True,False,False,1026,12,29.0810680739067,0.35827846286465426,7.2094756830385,11
0.01,0.075,46,True,False,False,1326,12,29.145446843557533,0.35908325812102343,7.363371747169927,11
0.01,0.075,45,True,False,False,1001,12,28.623301535447276,0.3525559484137026,7.234816762613491,11
0.01,0.075,49,True,False,False,1179,12,29.4639456085213,0.3630647938696814,7.272184522978014,11
0.01,0.08,5,True,False,False,1898,12,29.286158523865737,0.36084228698904497,7.339508451649959,11
0.01,0.08,0,True,False,False,1868,12,29.28962721321427,0.36088564892709674,7.184136597630612,11
0.01,0.08,1,True,False,False,1900,12,29.332330243119486,0.3614194771206913,7.232933563531324,11
0.01,0.08,2,True,False,False,1866,12,29.351271398433916,0.36165625951901587,7.229624673664731,11
0.01,0.08,3,True,False,False,1829,12,29.42320177736928,0.3625554572385716,7.365944494299476,11
0.01,0.08,4,True,False,False,1730,12,29.33045486320886,0.36139603315925034,7.269553888499711,11
0.01,0.08,6,True,False,False,1745,12,29.33602974456873,0.3614657244186023,7.21628901600788,11
0.01,0.08,11,True,False,False,1700,12,29.12641288939571,0.35884531564124866,7.188078643728019,11
0.01,0.08,7,True,False,False,1959,12,29.488736936612515,0.3633747086576894,7.3660364054429355,11
0.01,0.08,8,True,False,False,1908,12,29.3538240933457,0.361688170586398,7.202140183828983,11
0.01,0.08,9,True,False,False,2008,12,29.051425039644137,0.3579078965825554,7.306758058771634,11
0.01,0.08,10,True,False,False,1767,12,29.563658218040104,0.36431129548994046,7.3224424415688265,11
0.01,0.08,12,True,False,False,1725,12,29.239510960120594,0.36025914840830914,7.175485137590988,11
0.01,0.08,20,True,False,False,1693,12,29.347312277266816,0.361606766823238,7.229338707303597,11
0.01,0.08,13,True,False,False,1730,12,29.42782823204189,0.3626132922847186,7.265617701988632,11
0.01,0.08,14,True,False,False,1804,12,29.420196880667525,0.3625178932077223,7.3867598840641255,11
0.01,0.08,15,True,False,False,1601,12,29.470675564187722,0.36314892450696706,7.3596434809014015,11
0.01,0.08,16,True,False,False,1759,12,29.100145883568178,0.3585169532438147,7.306775549335682,11
0.01,0.08,17,True,False,False,1923,12,29.384162831968144,0.362067433498347,7.3897632812604055,11
0.01,0.08,18,True,False,False,1976,12,29.30906289095705,0.36112861321504347,7.32968686977388,11
0.01,0.08,19,True,False,False,1697,12,29.34207893274181,0.36154134500936586,7.286554125519246,11
0.01,0.08,21,True,False,False,1870,12,29.61427581082255,0.36494406322341977,7.342205372549286,11
0.01,0.08,23,True,False,False,1801,12,29.21886101734619,0.3600010045840845,7.26628769652547,11
0.01,0.08,22,True,False,False,1889,12,29.470020075864625,0.36314073023244664,7.222271688010238,11
0.01,0.08,26,True,False,False,1937,12,29.15366175523777,0.3591859521439148,7.328912457480539,11
0.01,0.08,24,True,False,False,1834,12,29.089813535921717,0.3583877890642467,7.2846279320599026,11
0.01,0.08,27,True,False,False,1791,12,29.360196502748558,0.36176783175790256,7.153239810660991,11
0.01,0.08,25,True,False,False,1888,12,29.405171485684786,0.36233006153765446,7.288756487795998,11
0.01,0.08,29,True,False,False,1864,12,29.41555016584394,0.3624598048925406,7.333067178016977,11
0.01,0.08,28,True,False,False,1681,12,28.94644379186078,0.3565955317716444,7.331112742514485,11
0.01,0.08,30,True,False,False,1715,12,29.47938549620896,0.36325780691837184,7.247869065134551,11
0.01,0.08,31,True,False,False,2054,12,29.5091199621882,0.36362951571740626,7.311348834622639,11
0.01,0.08,32,True,False,False,1804,12,29.310901813430597,0.36115160151248865,7.325425736798619,11
0.01,0.08,33,True,False,False,1787,12,29.49543188375329,0.3634584018459104,7.226856706931429,11
0.01,0.08,36,True,False,False,1757,12,29.099246115902446,0.3585057052362659,7.356137521246189,11
0.01,0.08,34,True,False,False,1829,12,29.282116972560846,0.36079176381283323,7.225612392001573,11
0.01,0.08,35,True,False,False,1757,12,29.28364440797232,0.36081085825124104,7.2693152350498895,11
0.01,0.08,39,True,False,False,1712,12,29.350679187610034,0.3616488563475012,7.342503925842787,11
0.01,0.08,37,True,False,False,1972,12,29.439310615918124,0.3627568329353107,7.2271579759484785,11
0.01,0.08,38,True,False,False,1761,12,29.651528306229427,0.3654097546476889,7.214678545136864,11
0.01,0.08,40,True,False,False,2004,12,29.34477926245408,0.361575101637071,7.327853819985286,11
0.01,0.08,41,True,False,False,1897,12,29.539568730708414,0.3640101541126323,7.248940589410313,11
0.01,0.08,42,True,False,False,1755,12,29.159946299480566,0.35926451494102,7.288939898768767,11
0.01,0.08,45,True,False,False,1605,12,29.24742547055327,0.36035808731861146,7.292140753423044,11
0.01,0.08,43,True,False,False,1612,12,29.510473334094392,0.36364643423103116,7.319624991951196,11
0.01,0.08,44,True,False,False,1941,12,29.431762499911166,0.36266247431968346,7.259356399816708,11
