sample_idx,WELFARE_URGENCY_CAP,AGENCY_URGENCY_CAP,INSTITUTION_URGENCY_CAP,RESILIENCE_URGENCY_CAP,SUPPRESSION_PENALTY_CAP_MULTIPLIER,K_WELFARE_VIABILITY,K_WELFARE_CAPACITY,K_WELFARE_SHRINKAGE,K_WELFARE_AVG_WB_TREND,K_WELFARE_POP_TREND,K_AGENCY_VIABILITY,K_AGENCY_SHRINKAGE,K_AGENCY_POP_TREND,K_INSTITUTION_VIABILITY,K_INSTITUTION_CAPACITY,K_INSTITUTION_SHRINKAGE,K_INSTITUTION_GROWTH,K_INSTITUTION_POP_TREND,K_INSTITUTION_PSI_TREND,K_RESILIENCE_VIABILITY,K_RESILIENCE_CAPACITY,K_RESILIENCE_SHRINKAGE,K_RESILIENCE_GROWTH,K_RESILIENCE_DEFICIT_CONTRIBUTION,K_RESILIENCE_POP_TREND,K_RESILIENCE_RES_TREND,K_SUPPRESSION_VIABILITY,K_SUPPRESSION_CAPACITY,K_SUPPRESSION_SHRINKAGE,K_SUPPRESSION_POP_TREND,K_SUPPRESSION_PSI_TREND,mean_final_population,min_final_population,pairs_above_threshold,max_cosine_distance,mean_cosine_distance,welfare_mean_to_cap,agency_mean_to_cap,institution_mean_to_cap,resilience_mean_to_cap,suppression_mean_to_cap,criterion_1_pass,criterion_2_pass,criterion_3_pass,overall_good,wall_clock_sec,error
7838,4.676020,2.163421,1.442735,2.819908,2.133546,0.039945,0.117174,0.334644,0.246457,0.047369,0.501000,0.141897,0.047724,0.676731,0.488176,0.214422,0.322801,0.296496,0.396337,0.593777,0.201759,0.046956,0.322547,0.030339,0.178598,0.267304,0.963245,0.271824,0.519098,0.116049,0.017285,20.400000,12.000000,0,0.001544,0.000781,0.572050,0.659369,0.954158,0.537412,0.679516,0,0,0,0,111.273095,
7839,2.572423,1.511672,2.735894,1.775901,3.705708,0.778655,0.387648,0.587103,0.112029,0.151718,0.145591,0.437014,0.110900,0.218512,0.911176,0.516699,0.081302,0.007599,0.182879,0.027401,0.352297,0.409512,0.196715,0.590865,0.125054,0.081213,0.437240,0.208220,0.274943,0.240683,0.270666,35.600000,29.000000,0,0.001533,0.000572,0.946959,0.932534,0.554266,0.966863,0.345970,0,0,0,0,111.627025,
7847,2.461814,1.263681,3.020395,1.500935,1.574839,0.709562,0.474283,0.344525,0.061989,0.146423,0.665947,0.125143,0.146456,0.583157,0.668572,0.048933,0.038555,0.129619,0.007597,0.862222,0.018976,0.208230,0.240344,0.103150,0.263494,0.081736,0.878200,0.347708,0.418080,0.261772,0.051887,45.400000,30.000000,0,0.000923,0.000522,0.937157,0.965606,0.456991,0.956358,0.765453,0,0,0,0,53.651866,
7840,2.514287,2.524237,3.540281,1.202523,1.422333,0.994253,0.069035,0.618717,0.161305,0.026826,0.200603,0.242997,0.041593,0.395071,0.585164,0.132862,0.121042,0.095149,0.250752,0.140777,0.496019,0.038063,0.044032,0.009327,0.229387,0.228263,0.374524,0.042896,0.028051,0.162913,0.265613,28.200000,24.000000,0,0.001887,0.000748,0.947805,0.524154,0.390295,0.972371,0.744064,0,0,0,0,111.596909,
7842,3.182832,2.082660,2.611387,2.231220,3.986472,0.278999,0.211917,0.107292,0.081919,0.109844,0.358785,0.366383,0.052526,0.662540,0.429180,0.197167,0.420976,0.071581,0.113792,0.451415,0.639061,0.301548,0.122976,0.337352,0.196721,0.170762,0.034675,0.262808,0.298144,0.091564,0.215259,26.200000,15.000000,0,0.000980,0.000454,0.814994,0.739617,0.606501,0.853862,0.276047,0,0,0,0,110.944392,
7843,1.067563,1.566666,1.661004,3.067317,2.059231,0.539067,0.283263,0.382567,0.234604,0.089095,0.003267,0.087772,0.190523,0.204660,0.970294,0.510039,0.178562,0.232524,0.300773,0.924040,0.089304,0.163615,0.395700,0.697914,0.099679,0.383809,0.568751,0.201611,0.493070,0.262825,0.112464,51.200000,45.000000,0,0.008434,0.003030,1.000000,0.715065,0.789494,0.657507,0.562723,0,0,0,0,112.397165,
7845,3.856922,1.694509,3.966869,1.971524,3.396637,0.048080,0.369246,0.504540,0.291392,0.016908,0.158267,0.265491,0.160499,0.501626,0.325013,0.288226,0.487903,0.003219,0.369458,0.543892,0.246445,0.444369,0.317651,0.225171,0.155535,0.317289,0.718034,0.065418,0.699132,0.030791,0.142231,22.200000,13.000000,0,0.000893,0.000612,0.764041,0.845057,0.385321,0.920364,0.456696,0,0,0,0,109.937660,
7844,1.893966,2.212652,1.899902,2.636142,2.519012,0.754437,0.126055,0.055547,0.137631,0.183763,0.513793,0.032292,0.098113,0.043490,0.775635,0.426440,0.228822,0.292683,0.157575,0.079079,0.402624,0.082317,0.188673,0.789588,0.138758,0.131216,0.182264,0.376535,0.106526,0.211098,0.170027,42.600000,33.000000,0,0.002112,0.000799,0.983407,0.596688,0.743482,0.674741,0.415002,0,0,0,0,111.423116,
7846,4.288036,2.944263,1.346374,3.856733,2.797256,0.471831,0.029928,0.571948,0.217034,0.054665,0.310483,0.420808,0.009043,0.300278,0.244575,0.621998,0.311243,0.175659,0.219443,0.264536,0.568566,0.318818,0.066175,0.467639,0.021131,0.269759,0.475227,0.163464,0.179768,0.132447,0.229756,15.000000,11.000000,0,0.000849,0.000573,0.839977,0.525059,0.967587,0.468700,0.425414,0,0,0,0,110.071536,
7852,1.392910,2.850179,2.796244,3.578990,3.562553,0.672600,0.122933,0.676071,0.176703,0.125030,0.053626,0.009089,0.121760,0.628353,0.171001,0.087684,0.280523,0.134914,0.282239,0.369422,0.460576,0.379616,0.146457,0.053421,0.050424,0.108490,0.646065,0.438226,0.555443,0.106677,0.297216,47.800000,32.000000,0,0.002876,0.001068,0.999300,0.385192,0.511789,0.408314,0.364943,0,0,0,0,58.439063,
7848,2.015250,1.919944,1.155658,1.829320,3.177403,0.576326,0.181914,0.003181,0.124352,0.082350,0.615647,0.203658,0.165193,0.334450,0.470765,0.381310,0.389539,0.257594,0.175002,0.432205,0.388709,0.490276,0.089582,0.747841,0.186114,0.207044,0.828805,0.104252,0.633236,0.117335,0.166559,45.400000,29.000000,0,0.002778,0.001106,0.975592,0.768760,0.986713,0.981398,0.420536,0,0,0,0,111.415421,
7849,4.235881,1.471559,3.211134,2.871960,1.249528,0.370700,0.313754,0.475758,0.271634,0.118737,0.271056,0.498314,0.077805,0.532563,0.926757,0.333416,0.147644,0.038300,0.388557,0.943955,0.194720,0.098910,0.216985,0.287230,0.126564,0.044390,0.302082,0.415704,0.171741,0.237036,0.120013,16.400000,10.000000,0,0.001788,0.000700,0.802937,0.953345,0.500179,0.669369,0.827569,0,0,0,0,107.843645,
7850,3.681659,2.722320,2.078693,1.733732,2.231972,0.165546,0.037073,0.536822,0.194967,0.155979,0.118391,0.343211,0.129260,0.066729,0.502312,0.667176,0.087911,0.215574,0.238530,0.223192,0.576872,0.222871,0.168451,0.419542,0.293780,0.193538,0.512392,0.324408,0.352374,0.188702,0.256903,20.000000,13.000000,0,0.001243,0.000657,0.893126,0.533658,0.847859,0.966878,0.598232,0,0,0,0,109.805731,
7851,1.566481,0.969967,3.788100,3.717551,3.804139,0.902543,0.467748,0.285815,0.051019,0.044691,0.462916,0.111082,0.016851,0.440099,0.082709,0.003791,0.316200,0.089695,0.025035,0.648943,0.076288,0.366677,0.337920,0.159060,0.009816,0.355028,0.102874,0.140012,0.244788,0.018035,0.060285,52.600000,42.000000,0,0.005017,0.001356,0.994608,1.030963,0.334360,0.418580,0.251382,0,0,0,0,106.205747,
7856,2.842846,2.429982,3.132411,3.977263,1.943671,0.415635,0.408058,0.172283,0.275433,0.020717,0.221644,0.056148,0.142372,0.005677,0.897957,0.159719,0.422415,0.222163,0.105371,0.186962,0.216045,0.341076,0.282779,0.535461,0.066211,0.250081,0.448403,0.304471,0.137321,0.293306,0.183036,21.800000,12.000000,0,0.000772,0.000444,0.911692,0.524563,0.416321,0.468019,0.653769,0,0,0,0,65.516156,
7853,3.355714,1.099974,1.476124,1.063524,2.340770,0.379939,0.381764,0.251346,0.031783,0.073909,0.398142,0.288587,0.033789,0.255238,0.744100,0.575727,0.006401,0.159809,0.093842,0.756110,0.266413,0.023409,0.372172,0.517954,0.255278,0.346119,0.234822,0.003727,0.050518,0.287561,0.025597,27.000000,13.000000,0,0.000987,0.000510,0.847208,0.985450,0.948365,1.000000,0.482238,0,0,0,0,111.314255,
7854,4.788872,2.342135,3.343911,2.925297,1.753101,0.085032,0.221023,0.137453,0.106106,0.011543,0.595988,0.381561,0.185830,0.371826,0.827472,0.242297,0.198880,0.036350,0.143815,0.035468,0.668897,0.147006,0.023641,0.375290,0.093051,0.290929,0.946841,0.224912,0.471436,0.185309,0.197496,35.600000,20.000000,0,0.001660,0.000710,0.466891,0.726448,0.416331,0.503788,0.715141,0,0,1,0,111.184468,
7857,4.907249,1.778502,1.047683,1.462439,3.865485,0.652514,0.088703,0.404235,0.120553,0.178197,0.577053,0.273144,0.005350,0.510039,0.438896,0.549496,0.165287,0.083106,0.318378,0.690898,0.366712,0.201174,0.011631,0.099976,0.237090,0.088915,0.920705,0.238928,0.643645,0.098643,0.136491,14.800000,7.000000,0,0.001321,0.000671,0.746263,0.858371,0.996156,0.959862,0.415506,0,0,0,0,93.598414,
